timestamp,llm_type,llm_model,template_path,row_number,iteration_number,error_stage,stage_attempt_count,next_feedback_level,error_message,resource_name
2026-03-12 20:39:15,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_0_update_1_template_20260312_203824.yaml,0,1,syntax_validation,0,moderate,'UseCustomQueueName' is not one of [],MySQSQueue
2026-03-12 20:39:15,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_0_update_1_template_20260312_203824.yaml,0,1,syntax_validation,0,moderate,'UseCustomVisibilityTimeout' is not one of [],MySQSQueue
2026-03-12 20:39:15,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_0_update_1_template_20260312_203824.yaml,0,1,syntax_validation,0,moderate,Parameter UseCustomQueueName not used.,UseCustomQueueName
2026-03-12 20:39:15,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_0_update_1_template_20260312_203824.yaml,0,1,syntax_validation,0,moderate,Parameter UseCustomVisibilityTimeout not used.,UseCustomVisibilityTimeout
2026-03-12 20:39:54,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_0_update_2_template_20260312_203915.yaml,0,2,syntax_validation,1,moderate,'UseCustomQueueName' is not one of [],MySQSQueue
2026-03-12 20:39:54,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_0_update_2_template_20260312_203915.yaml,0,2,syntax_validation,1,moderate,'UseCustomVisibilityTimeout' is not one of [],MySQSQueue
2026-03-12 20:39:54,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_0_update_2_template_20260312_203915.yaml,0,2,syntax_validation,1,moderate,Parameter UseCustomQueueName not used.,UseCustomQueueName
2026-03-12 20:39:54,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_0_update_2_template_20260312_203915.yaml,0,2,syntax_validation,1,moderate,Parameter UseCustomVisibilityTimeout not used.,UseCustomVisibilityTimeout
2026-03-12 20:40:31,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_0_update_3_template_20260312_203954.yaml,0,3,syntax_validation,2,moderate,'UseCustomQueueName' is not one of [],MySQSQueue
2026-03-12 20:40:31,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_0_update_3_template_20260312_203954.yaml,0,3,syntax_validation,2,moderate,'UseCustomVisibilityTimeout' is not one of [],MySQSQueue
2026-03-12 20:40:31,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_0_update_3_template_20260312_203954.yaml,0,3,syntax_validation,2,moderate,Parameter UseCustomQueueName not used.,UseCustomQueueName
2026-03-12 20:40:31,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_0_update_3_template_20260312_203954.yaml,0,3,syntax_validation,2,moderate,Parameter UseCustomVisibilityTimeout not used.,UseCustomVisibilityTimeout
2026-03-12 20:40:45,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_0_update_4_template_20260312_204031.yaml,0,4,syntax_validation,3,moderate,'UseCustomQueueName' is not one of [],MySQSQueue
