timestamp,llm_type,llm_model,template_path,row_number,iteration_number,error_stage,stage_attempt_count,next_feedback_level,error_message,resource_name
2026-03-11 20:05:49,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_3_update_1_template_20260311_200542.yaml,3,1,syntax_validation,0,moderate,A bucket with 'AccessControl' set should also have at least one 'OwnershipControl' configured,WebsiteBucket
2026-03-11 20:05:49,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_3_update_1_template_20260311_200542.yaml,3,1,syntax_validation,0,moderate,'AccessControl' is a legacy property. Consider using 'AWS::S3::BucketPolicy' instead,WebsiteBucket
2026-03-11 20:06:22,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_4_update_1_template_20260311_200613.yaml,4,1,syntax_validation,0,moderate,{'Fn::Sub': 'resolve:ssm:/aws/service/ami-amazon-linux-latest/amzn2-ami-hvm-x86_64-gp2'} is not a 'AWS::EC2::Image.Id' with pattern '^ami-([0-9a-z]{8}|[0-9a-z]{17})$' when 'Fn::Sub' is resolved,EC2Instance
2026-03-11 20:06:54,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_5_update_1_template_20260311_200648.yaml,5,1,syntax_validation,0,moderate,Additional properties are not allowed ('DeletionPolicy' was unexpected),ArtistConcertTable
2026-03-11 20:06:54,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_5_update_1_template_20260311_200648.yaml,5,1,syntax_validation,0,moderate,Additional properties are not allowed ('UpdateReplacePolicy' was unexpected),ArtistConcertTable
2026-03-11 20:07:31,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_6_update_1_template_20260311_200718.yaml,6,1,syntax_validation,0,moderate,{'Fn::Sub': 'resolve:ssm:/aws/service/ami-amazon-linux-latest/amzn2-ami-hvm-x86_64-gp2'} is not a 'AWS::EC2::Image.Id' with pattern '^ami-([0-9a-z]{8}|[0-9a-z]{17})$' when 'Fn::Sub' is resolved,MyEC2Instance
2026-03-11 20:07:51,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_6_update_2_template_20260311_200731.yaml,6,2,deployment,0,moderate,Resource provider operation failed: An error occurred (InvalidAMIID.NotFound) when calling the RunInstances operation: The image id 'ami-0c55b159cbfafe1f0' does not exist,MyEC2Instance
2026-03-11 20:07:51,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_6_update_2_template_20260311_200731.yaml,6,2,deployment,0,moderate,,validation-stack-9027aaa5
2026-03-11 20:07:51,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_6_update_2_template_20260311_200731.yaml,6,2,deployment,0,moderate,,validation-stack-9027aaa5
2026-03-11 20:08:25,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_6_update_4_template_20260311_200813.yaml,6,4,syntax_validation,1,moderate,{'Fn::Sub': 'resolve:ssm:/aws/service/ami-amazon-linux-latest/amzn2-ami-hvm-x86_64-gp2'} is not a 'AWS::EC2::Image.Id' with pattern '^ami-([0-9a-z]{8}|[0-9a-z]{17})$' when 'Fn::Sub' is resolved,MyEC2Instance
