timestamp,llm_type,llm_model,template_path,row_number,iteration_number,error_stage,stage_attempt_count,next_feedback_level,error_message,resource_name
2026-03-06 00:19:31,ollama,qwen2.5-coder:7b,llm_generated_data/template/iterative/ollama/qwen2.5-coder:7b/row_2_update_1_template_20260306_001846.yaml,2,1,syntax_validation,0,simple,'AccessControl' is a legacy property. Consider using 'AWS::S3::BucketPolicy' instead,MyS3Bucket
2026-03-06 00:20:01,ollama,qwen2.5-coder:7b,llm_generated_data/template/iterative/ollama/qwen2.5-coder:7b/row_2_update_2_template_20260306_001931.yaml,2,2,syntax_validation,1,simple,'AccessControl' is a legacy property. Consider using 'AWS::S3::BucketPolicy' instead,MyS3Bucket
2026-03-06 00:20:20,ollama,qwen2.5-coder:7b,llm_generated_data/template/iterative/ollama/qwen2.5-coder:7b/row_2_update_3_template_20260306_002001.yaml,2,3,syntax_validation,2,simple,'AccessControl' is a legacy property. Consider using 'AWS::S3::BucketPolicy' instead,MyS3Bucket
2026-03-06 00:20:42,ollama,qwen2.5-coder:7b,llm_generated_data/template/iterative/ollama/qwen2.5-coder:7b/row_2_update_4_template_20260306_002020.yaml,2,4,syntax_validation,3,moderate,'AccessControl' is a legacy property. Consider using 'AWS::S3::BucketPolicy' instead,MyS3Bucket
2026-03-06 00:22:00,ollama,qwen2.5-coder:7b,llm_generated_data/template/iterative/ollama/qwen2.5-coder:7b/row_3_update_1_template_20260306_002114.yaml,3,1,syntax_validation,0,simple,Additional properties are not allowed ('DeletionPolicy' was unexpected),WebsiteBucket
2026-03-06 00:22:30,ollama,qwen2.5-coder:7b,llm_generated_data/template/iterative/ollama/qwen2.5-coder:7b/row_3_update_2_template_20260306_002200.yaml,3,2,syntax_validation,1,simple,Additional properties are not allowed ('DeletionPolicy' was unexpected),WebsiteBucket
2026-03-06 00:22:30,ollama,qwen2.5-coder:7b,llm_generated_data/template/iterative/ollama/qwen2.5-coder:7b/row_3_update_2_template_20260306_002200.yaml,3,2,syntax_validation,1,simple,"'WeBSITEURL' is not one of ['Arn', 'DomainName', 'DualStackDomainName', 'RegionalDomainName', 'MetadataTableConfiguration.S3TablesDestination.TableNamespace', 'MetadataTableConfiguration.S3TablesDestination.TableArn', 'MetadataConfiguration.Destination', 'MetadataConfiguration.JournalTableConfiguration.TableName', 'MetadataConfiguration.JournalTableConfiguration.TableArn', 'MetadataConfiguration.InventoryTableConfiguration.TableName', 'MetadataConfiguration.InventoryTableConfiguration.TableArn', 'WebsiteURL'] in ['us-east-1']",WebsiteURL
2026-03-06 00:22:50,ollama,qwen2.5-coder:7b,llm_generated_data/template/iterative/ollama/qwen2.5-coder:7b/row_3_update_3_template_20260306_002230.yaml,3,3,syntax_validation,2,simple,Additional properties are not allowed ('DeletionPolicy' was unexpected),WebsiteBucket
2026-03-06 00:23:20,ollama,qwen2.5-coder:7b,llm_generated_data/template/iterative/ollama/qwen2.5-coder:7b/row_3_update_4_template_20260306_002250.yaml,3,4,syntax_validation,3,moderate,Additional properties are not allowed ('DeletionPolicy' was unexpected),WebsiteBucket
2026-03-06 00:24:51,ollama,qwen2.5-coder:7b,llm_generated_data/template/iterative/ollama/qwen2.5-coder:7b/row_4_update_1_template_20260306_002343.yaml,4,1,syntax_validation,0,simple,"'PublicIpAddress' is not one of ['AdditionalInfo', 'Affinity', 'AvailabilityZone', 'BlockDeviceMappings', 'CpuOptions.CoreCount', 'CpuOptions.ThreadsPerCore', 'CreditSpecification.CPUCredits', 'DisableApiTermination', 'EbsOptimized', 'ElasticGpuSpecifications', 'ElasticInferenceAccelerators', 'EnclaveOptions.Enabled', 'HibernationOptions.Configured', 'HostId', 'HostResourceGroupArn', 'IamInstanceProfile', 'ImageId', 'InstanceId', 'InstanceInitiatedShutdownBehavior', 'InstanceType', 'Ipv6AddressCount', 'Ipv6Addresses', 'KernelId', 'KeyName', 'LicenseSpecifications', 'Monitoring', 'NetworkInterfaces', 'PlacementGroupName', 'PrivateDnsName', 'PrivateIp', 'PrivateIpAddress', 'PropagateTagsToVolumeOnCreation', 'PublicDnsName', 'PublicIp', 'RamdiskId', 'SecurityGroupIds', 'SecurityGroups', 'SourceDestCheck', 'SsmAssociations', 'SubnetId', 'Tags', 'Tenancy', 'UserData', 'Volumes', 'VpcId'] in ['us-east-1']",InstancePublicIP
2026-03-06 00:25:55,ollama,qwen2.5-coder:7b,llm_generated_data/template/iterative/ollama/qwen2.5-coder:7b/row_4_update_2_template_20260306_002451.yaml,4,2,syntax_validation,1,simple,"'PublicIpAddress' is not one of ['AdditionalInfo', 'Affinity', 'AvailabilityZone', 'BlockDeviceMappings', 'CpuOptions.CoreCount', 'CpuOptions.ThreadsPerCore', 'CreditSpecification.CPUCredits', 'DisableApiTermination', 'EbsOptimized', 'ElasticGpuSpecifications', 'ElasticInferenceAccelerators', 'EnclaveOptions.Enabled', 'HibernationOptions.Configured', 'HostId', 'HostResourceGroupArn', 'IamInstanceProfile', 'ImageId', 'InstanceId', 'InstanceInitiatedShutdownBehavior', 'InstanceType', 'Ipv6AddressCount', 'Ipv6Addresses', 'KernelId', 'KeyName', 'LicenseSpecifications', 'Monitoring', 'NetworkInterfaces', 'PlacementGroupName', 'PrivateDnsName', 'PrivateIp', 'PrivateIpAddress', 'PropagateTagsToVolumeOnCreation', 'PublicDnsName', 'PublicIp', 'RamdiskId', 'SecurityGroupIds', 'SecurityGroups', 'SourceDestCheck', 'SsmAssociations', 'SubnetId', 'Tags', 'Tenancy', 'UserData', 'Volumes', 'VpcId'] in ['us-east-1']",InstancePublicIP
2026-03-06 00:26:42,ollama,qwen2.5-coder:7b,llm_generated_data/template/iterative/ollama/qwen2.5-coder:7b/row_4_update_3_template_20260306_002555.yaml,4,3,syntax_validation,2,simple,"'PublicIpAddress' is not one of ['AdditionalInfo', 'Affinity', 'AvailabilityZone', 'BlockDeviceMappings', 'CpuOptions.CoreCount', 'CpuOptions.ThreadsPerCore', 'CreditSpecification.CPUCredits', 'DisableApiTermination', 'EbsOptimized', 'ElasticGpuSpecifications', 'ElasticInferenceAccelerators', 'EnclaveOptions.Enabled', 'HibernationOptions.Configured', 'HostId', 'HostResourceGroupArn', 'IamInstanceProfile', 'ImageId', 'InstanceId', 'InstanceInitiatedShutdownBehavior', 'InstanceType', 'Ipv6AddressCount', 'Ipv6Addresses', 'KernelId', 'KeyName', 'LicenseSpecifications', 'Monitoring', 'NetworkInterfaces', 'PlacementGroupName', 'PrivateDnsName', 'PrivateIp', 'PrivateIpAddress', 'PropagateTagsToVolumeOnCreation', 'PublicDnsName', 'PublicIp', 'RamdiskId', 'SecurityGroupIds', 'SecurityGroups', 'SourceDestCheck', 'SsmAssociations', 'SubnetId', 'Tags', 'Tenancy', 'UserData', 'Volumes', 'VpcId'] in ['us-east-1']",InstancePublicIP
2026-03-06 00:27:43,ollama,qwen2.5-coder:7b,llm_generated_data/template/iterative/ollama/qwen2.5-coder:7b/row_4_update_4_template_20260306_002642.yaml,4,4,syntax_validation,3,moderate,"'PublicIpAddress' is not one of ['AdditionalInfo', 'Affinity', 'AvailabilityZone', 'BlockDeviceMappings', 'CpuOptions.CoreCount', 'CpuOptions.ThreadsPerCore', 'CreditSpecification.CPUCredits', 'DisableApiTermination', 'EbsOptimized', 'ElasticGpuSpecifications', 'ElasticInferenceAccelerators', 'EnclaveOptions.Enabled', 'HibernationOptions.Configured', 'HostId', 'HostResourceGroupArn', 'IamInstanceProfile', 'ImageId', 'InstanceId', 'InstanceInitiatedShutdownBehavior', 'InstanceType', 'Ipv6AddressCount', 'Ipv6Addresses', 'KernelId', 'KeyName', 'LicenseSpecifications', 'Monitoring', 'NetworkInterfaces', 'PlacementGroupName', 'PrivateDnsName', 'PrivateIp', 'PrivateIpAddress', 'PropagateTagsToVolumeOnCreation', 'PublicDnsName', 'PublicIp', 'RamdiskId', 'SecurityGroupIds', 'SecurityGroups', 'SourceDestCheck', 'SsmAssociations', 'SubnetId', 'Tags', 'Tenancy', 'UserData', 'Volumes', 'VpcId'] in ['us-east-1']",InstancePublicIP
2026-03-06 00:28:32,ollama,qwen2.5-coder:7b,llm_generated_data/template/iterative/ollama/qwen2.5-coder:7b/row_4_update_5_template_20260306_002743.yaml,4,5,syntax_validation,4,moderate,"'PublicIpAddress' is not one of ['AdditionalInfo', 'Affinity', 'AvailabilityZone', 'BlockDeviceMappings', 'CpuOptions.CoreCount', 'CpuOptions.ThreadsPerCore', 'CreditSpecification.CPUCredits', 'DisableApiTermination', 'EbsOptimized', 'ElasticGpuSpecifications', 'ElasticInferenceAccelerators', 'EnclaveOptions.Enabled', 'HibernationOptions.Configured', 'HostId', 'HostResourceGroupArn', 'IamInstanceProfile', 'ImageId', 'InstanceId', 'InstanceInitiatedShutdownBehavior', 'InstanceType', 'Ipv6AddressCount', 'Ipv6Addresses', 'KernelId', 'KeyName', 'LicenseSpecifications', 'Monitoring', 'NetworkInterfaces', 'PlacementGroupName', 'PrivateDnsName', 'PrivateIp', 'PrivateIpAddress', 'PropagateTagsToVolumeOnCreation', 'PublicDnsName', 'PublicIp', 'RamdiskId', 'SecurityGroupIds', 'SecurityGroups', 'SourceDestCheck', 'SsmAssociations', 'SubnetId', 'Tags', 'Tenancy', 'UserData', 'Volumes', 'VpcId'] in ['us-east-1']",InstancePublicIP
2026-03-06 00:29:40,ollama,qwen2.5-coder:7b,llm_generated_data/template/iterative/ollama/qwen2.5-coder:7b/row_4_update_6_template_20260306_002832.yaml,4,6,syntax_validation,5,moderate,"'PublicIpAddress' is not one of ['AdditionalInfo', 'Affinity', 'AvailabilityZone', 'BlockDeviceMappings', 'CpuOptions.CoreCount', 'CpuOptions.ThreadsPerCore', 'CreditSpecification.CPUCredits', 'DisableApiTermination', 'EbsOptimized', 'ElasticGpuSpecifications', 'ElasticInferenceAccelerators', 'EnclaveOptions.Enabled', 'HibernationOptions.Configured', 'HostId', 'HostResourceGroupArn', 'IamInstanceProfile', 'ImageId', 'InstanceId', 'InstanceInitiatedShutdownBehavior', 'InstanceType', 'Ipv6AddressCount', 'Ipv6Addresses', 'KernelId', 'KeyName', 'LicenseSpecifications', 'Monitoring', 'NetworkInterfaces', 'PlacementGroupName', 'PrivateDnsName', 'PrivateIp', 'PrivateIpAddress', 'PropagateTagsToVolumeOnCreation', 'PublicDnsName', 'PublicIp', 'RamdiskId', 'SecurityGroupIds', 'SecurityGroups', 'SourceDestCheck', 'SsmAssociations', 'SubnetId', 'Tags', 'Tenancy', 'UserData', 'Volumes', 'VpcId'] in ['us-east-1']",InstancePublicIP
2026-03-06 00:30:24,ollama,qwen2.5-coder:7b,llm_generated_data/template/iterative/ollama/qwen2.5-coder:7b/row_4_update_7_template_20260306_002940.yaml,4,7,syntax_validation,6,moderate,"'PublicIpAddress' is not one of ['AdditionalInfo', 'Affinity', 'AvailabilityZone', 'BlockDeviceMappings', 'CpuOptions.CoreCount', 'CpuOptions.ThreadsPerCore', 'CreditSpecification.CPUCredits', 'DisableApiTermination', 'EbsOptimized', 'ElasticGpuSpecifications', 'ElasticInferenceAccelerators', 'EnclaveOptions.Enabled', 'HibernationOptions.Configured', 'HostId', 'HostResourceGroupArn', 'IamInstanceProfile', 'ImageId', 'InstanceId', 'InstanceInitiatedShutdownBehavior', 'InstanceType', 'Ipv6AddressCount', 'Ipv6Addresses', 'KernelId', 'KeyName', 'LicenseSpecifications', 'Monitoring', 'NetworkInterfaces', 'PlacementGroupName', 'PrivateDnsName', 'PrivateIp', 'PrivateIpAddress', 'PropagateTagsToVolumeOnCreation', 'PublicDnsName', 'PublicIp', 'RamdiskId', 'SecurityGroupIds', 'SecurityGroups', 'SourceDestCheck', 'SsmAssociations', 'SubnetId', 'Tags', 'Tenancy', 'UserData', 'Volumes', 'VpcId'] in ['us-east-1']",InstancePublicIP
2026-03-06 00:31:13,ollama,qwen2.5-coder:7b,llm_generated_data/template/iterative/ollama/qwen2.5-coder:7b/row_4_update_8_template_20260306_003024.yaml,4,8,syntax_validation,7,moderate,"'PublicIpAddress' is not one of ['AdditionalInfo', 'Affinity', 'AvailabilityZone', 'BlockDeviceMappings', 'CpuOptions.CoreCount', 'CpuOptions.ThreadsPerCore', 'CreditSpecification.CPUCredits', 'DisableApiTermination', 'EbsOptimized', 'ElasticGpuSpecifications', 'ElasticInferenceAccelerators', 'EnclaveOptions.Enabled', 'HibernationOptions.Configured', 'HostId', 'HostResourceGroupArn', 'IamInstanceProfile', 'ImageId', 'InstanceId', 'InstanceInitiatedShutdownBehavior', 'InstanceType', 'Ipv6AddressCount', 'Ipv6Addresses', 'KernelId', 'KeyName', 'LicenseSpecifications', 'Monitoring', 'NetworkInterfaces', 'PlacementGroupName', 'PrivateDnsName', 'PrivateIp', 'PrivateIpAddress', 'PropagateTagsToVolumeOnCreation', 'PublicDnsName', 'PublicIp', 'RamdiskId', 'SecurityGroupIds', 'SecurityGroups', 'SourceDestCheck', 'SsmAssociations', 'SubnetId', 'Tags', 'Tenancy', 'UserData', 'Volumes', 'VpcId'] in ['us-east-1']",InstancePublicIP
2026-03-06 00:31:56,ollama,qwen2.5-coder:7b,llm_generated_data/template/iterative/ollama/qwen2.5-coder:7b/row_4_update_9_template_20260306_003113.yaml,4,9,syntax_validation,8,moderate,"'PublicIpAddress' is not one of ['AdditionalInfo', 'Affinity', 'AvailabilityZone', 'BlockDeviceMappings', 'CpuOptions.CoreCount', 'CpuOptions.ThreadsPerCore', 'CreditSpecification.CPUCredits', 'DisableApiTermination', 'EbsOptimized', 'ElasticGpuSpecifications', 'ElasticInferenceAccelerators', 'EnclaveOptions.Enabled', 'HibernationOptions.Configured', 'HostId', 'HostResourceGroupArn', 'IamInstanceProfile', 'ImageId', 'InstanceId', 'InstanceInitiatedShutdownBehavior', 'InstanceType', 'Ipv6AddressCount', 'Ipv6Addresses', 'KernelId', 'KeyName', 'LicenseSpecifications', 'Monitoring', 'NetworkInterfaces', 'PlacementGroupName', 'PrivateDnsName', 'PrivateIp', 'PrivateIpAddress', 'PropagateTagsToVolumeOnCreation', 'PublicDnsName', 'PublicIp', 'RamdiskId', 'SecurityGroupIds', 'SecurityGroups', 'SourceDestCheck', 'SsmAssociations', 'SubnetId', 'Tags', 'Tenancy', 'UserData', 'Volumes', 'VpcId'] in ['us-east-1']",InstancePublicIP
