timestamp,llm_type,llm_model,template_path,row_number,iteration_number,error_stage,stage_attempt_count,next_feedback_level,error_message,resource_name
2026-03-01 11:35:01,deepseek,openrouter/qwen/qwen3-235b-a22b-thinking-2507,llm_generated_data/template/iterative/deepseek/openrouter/qwen/qwen3-235b-a22b-thinking-2507/row_0_update_1_template_20260301_113314.yaml,0,1,syntax_validation,0,simple,{'Fn::Sub': '${AWS::StackName}-basic-queue'} is not of type 'string',QueueName
2026-03-01 11:40:23,deepseek,openrouter/qwen/qwen3-235b-a22b-thinking-2507,llm_generated_data/template/iterative/deepseek/openrouter/qwen/qwen3-235b-a22b-thinking-2507/row_3_update_1_template_20260301_113946.yaml,3,1,syntax_validation,0,simple,Both 'UpdateReplacePolicy' and 'DeletionPolicy' are needed to protect resource from deletion,WebsiteBucket
2026-03-01 11:42:29,deepseek,openrouter/qwen/qwen3-235b-a22b-thinking-2507,llm_generated_data/template/iterative/deepseek/openrouter/qwen/qwen3-235b-a22b-thinking-2507/row_3_update_2_template_20260301_114023.yaml,3,2,syntax_validation,1,simple,Both 'UpdateReplacePolicy' and 'DeletionPolicy' are needed to protect resource from deletion,WebsiteBucket
2026-03-01 11:44:05,deepseek,openrouter/qwen/qwen3-235b-a22b-thinking-2507,llm_generated_data/template/iterative/deepseek/openrouter/qwen/qwen3-235b-a22b-thinking-2507/row_3_update_3_template_20260301_114229.yaml,3,3,syntax_validation,2,moderate,Both 'UpdateReplacePolicy' and 'DeletionPolicy' are needed to protect resource from deletion,WebsiteBucket
2026-03-01 11:44:05,deepseek,openrouter/qwen/qwen3-235b-a22b-thinking-2507,llm_generated_data/template/iterative/deepseek/openrouter/qwen/qwen3-235b-a22b-thinking-2507/row_3_update_3_template_20260301_114229.yaml,3,3,syntax_validation,2,moderate,A bucket with 'AccessControl' set should also have at least one 'OwnershipControl' configured,WebsiteBucket
2026-03-01 11:44:05,deepseek,openrouter/qwen/qwen3-235b-a22b-thinking-2507,llm_generated_data/template/iterative/deepseek/openrouter/qwen/qwen3-235b-a22b-thinking-2507/row_3_update_3_template_20260301_114229.yaml,3,3,syntax_validation,2,moderate,'AccessControl' is a legacy property. Consider using 'AWS::S3::BucketPolicy' instead,WebsiteBucket
2026-03-01 11:45:11,deepseek,openrouter/qwen/qwen3-235b-a22b-thinking-2507,llm_generated_data/template/iterative/deepseek/openrouter/qwen/qwen3-235b-a22b-thinking-2507/row_3_update_4_template_20260301_114405.yaml,3,4,deployment,0,simple,"Resource handler returned message: ""User: arn:aws:iam::649872913223:root is not authorized to perform: s3:PutBucketPolicy on resource: ""arn:aws:s3:::validation-stack-d921aa00-websitebucket-7tlkceavntla"" because public policies are prevented by the BlockPublicPolicy setting in S3 Block Public Access. (Service: S3, Status Code: 403, Request ID: 5XZEG9T92Q91GPPG, Extended Request ID: MpoQYB6VMGCV6MFXBhPtrLKN7ktA5IGOcQNGcIcOW6fxb2yfArhtdsnhWwJcWBm+Dex44DHh20rIyJlDrplNaE/B4zGqmVRv) (SDK Attempt Count: 1)"" (RequestToken: 0331fcf9-9be7-64b4-1035-19657ee9906a, HandlerErrorCode: AccessDenied)",WebsiteBucketPolicy
2026-03-01 11:48:43,deepseek,openrouter/qwen/qwen3-235b-a22b-thinking-2507,llm_generated_data/template/iterative/deepseek/openrouter/qwen/qwen3-235b-a22b-thinking-2507/row_4_update_1_template_20260301_114637.yaml,4,1,syntax_validation,0,simple,'Fn::Sub' isn't needed because there are no variables,EC2Instance
2026-03-01 12:30:40,deepseek,openrouter/qwen/qwen3-235b-a22b-thinking-2507,llm_generated_data/template/iterative/deepseek/openrouter/qwen/qwen3-235b-a22b-thinking-2507/row_63_update_1_template_20260301_122729.yaml,63,1,syntax_validation,0,simple,Default should be allowed by AllowedPattern,AllowedCIDR
2026-03-01 12:30:40,deepseek,openrouter/qwen/qwen3-235b-a22b-thinking-2507,llm_generated_data/template/iterative/deepseek/openrouter/qwen/qwen3-235b-a22b-thinking-2507/row_63_update_1_template_20260301_122729.yaml,63,1,syntax_validation,0,simple,Both 'UpdateReplacePolicy' and 'DeletionPolicy' are needed to protect resource from deletion,DBCluster
